case_id,chemical_id,chemical_name,casrn,dtxsid,smiles,inchikey,endpoint,endpoint_code,effect,measurement,species,common_name,phylum,class_name,order,family,genus,species_group,duration_h,medium,temperature_c,ph,ctx_hardness,study_year,source,structure_source,chemical_class,toxicity_value,toxicity_unit,molar_concentration,target_log_molar,physchem_mol_wt,physchem_logp,known_ood,is_hard_ood,case_row_count,document_count,asset_ids,document_keys,document_urls,case_spread_log_molar,species_canon,regulatory_species,regulatory_taxon,study_type,nominal_or_measured,conc_based_on,basis_for_effect,freshwater_keyword_flag,standard_species_flag,mech_cytotox_hit_rate,mech_cytotox_lower_log10_um,mech_cytotox_lower_um,mech_cytotox_median_log10_um,mech_cytotox_median_um,mech_cytotox_nhit,mech_cytotox_ntested,mech_feature_count,mech_h295r_active_endpoint_count,mech_h295r_andr_max_abs,mech_h295r_bmd_min,mech_h295r_cort_max_abs,mech_h295r_cortic_max_abs,mech_h295r_critical_val,mech_h295r_doc_max_abs,mech_h295r_e1_max_abs,mech_h295r_e2_max_abs,mech_h295r_maxmmd_max,mech_h295r_mean_abs,mech_h295r_mmd_max,mech_h295r_ohpreg_max_abs,mech_h295r_ohprog_max_abs,mech_h295r_prog_max_abs,mech_h295r_testo_max_abs,mech_h295r_x11dcort_max_abs,mech_lit_ar_agonist,mech_lit_ar_antagonist,mech_lit_ar_binding,mech_lit_er_agonist,mech_lit_er_antagonist,mech_lit_er_binding,mech_toxcast_ar_auc_agonist,mech_toxcast_ar_auc_antagonist,mech_toxcast_er_auc_agonist,mech_toxcast_er_auc_antagonist,external_subset
294-90-6__algae_72_96h_ec50__Desmodesmus subspicatus,294-90-6,"1,4,7,10-Tetraazacyclododecane",294-90-6,,C1CNCCNCCNCCN1,QBPPRVHXOZRESW-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,POP,ABND,Desmodesmus subspicatus,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Desmodesmus,Algae;Standard Test Species,72.0,FW,24.0,7.3,,,echa_extension_main,dsstox_casrn,unclassified,0.0002517500805939,M,0.0002517500805939,-3.599030381741569,172.276,-1.6415999999999973,False,False,2,1,928ebafb-1c20-4b7c-9800-7f10f70a1351,SNIF-c25c2c84-a65f-3ac4-8a3e-77cf3a3d0efb_719cf812-aaa9-4ec8-b475-1108d67ca5b6,https://chem.echa.europa.eu/html-pages-prod/928ebafb-1c20-4b7c-9800-7f10f70a1351/documents/SNIF-c25c2c84-a65f-3ac4-8a3e-77cf3a3d0efb_719cf812-aaa9-4ec8-b475-1108d67ca5b6.html,0.7168815936447204,Desmodesmus subspicatus,Desmodesmus subspicatus (previous name: Scenedesmus subspicatus),aquatic algae and cyanobacteria,static,nominal,test mat.,biomass,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
294-90-6__daphnia_48h_ec50__Daphnia magna,294-90-6,"1,4,7,10-Tetraazacyclododecane",294-90-6,,C1CNCCNCCNCCN1,QBPPRVHXOZRESW-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,0.0001456964405953,M,0.0001456964405953,-3.836551058035721,172.276,-1.6415999999999973,False,False,1,1,928ebafb-1c20-4b7c-9800-7f10f70a1351,SNIF-ad62b91c-0fc0-367d-882d-f241becdc72d_719cf812-aaa9-4ec8-b475-1108d67ca5b6,https://chem.echa.europa.eu/html-pages-prod/928ebafb-1c20-4b7c-9800-7f10f70a1351/documents/SNIF-ad62b91c-0fc0-367d-882d-f241becdc72d_719cf812-aaa9-4ec8-b475-1108d67ca5b6.html,0.0,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,test mat.,mobility,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
37443-42-8__fish_96h_lc50__Oncorhynchus mykiss,37443-42-8,Methyl tetrahydro-2-furancarboxylate,37443-42-8,,COC(=O)C1CCCO1,IXHZGHPQQTXOKV-UHFFFAOYNA-N,fish_96h_lc50,LC50,MOR,MORT,Oncorhynchus mykiss,Rainbow Trout,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Fish;Standard Test Species;U.S. Threatened and Endangered Species,96.0,FW,13.4,7.55,66.0,,echa_extension_main,dsstox_casrn,unclassified,0.0002458833744419,M,0.0002458833744419,-3.609270835361386,130.143,0.3383999999999998,False,False,1,1,4d1e197d-96f8-4908-9af3-5643f165cea0,IUC5-414072c4-cb7a-4a0e-884d-cc60851ab160_cf0bc213-8042-4e0d-9d7a-b637776d8b78,https://chem.echa.europa.eu/html-pages-prod/4d1e197d-96f8-4908-9af3-5643f165cea0/documents/IUC5-414072c4-cb7a-4a0e-884d-cc60851ab160_cf0bc213-8042-4e0d-9d7a-b637776d8b78.html,0.0,Oncorhynchus mykiss,Oncorhynchus mykiss (previous name: Salmo gairdneri),freshwater fish,static,meas. (geom. mean),test mat.,mortality (fish),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
52411-34-4__algae_72_96h_ec50__Desmodesmus subspicatus,52411-34-4,"1,2-Bis(2-aminophenoxy)ethane",52411-34-4,,NC1=CC=CC=C1OCCOC1=CC=CC=C1N,PSDFQEVOCCOOET-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,POP,ABND,Desmodesmus subspicatus,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Desmodesmus,Algae;Standard Test Species,72.0,FW,24.0,7.3,,,echa_extension_main,dsstox_casrn,unclassified,2.208509900548819e-05,M,2.208509900548819e-05,-4.655900649498602,244.294,2.3088,False,False,2,1,736a8ade-49ad-4751-a75d-d34c2d9b99c2,SNIF-e86edf71-d4e8-387f-92b0-d545e06cbab5_6648d509-b594-4492-b676-54b538968954,https://chem.echa.europa.eu/html-pages-prod/736a8ade-49ad-4751-a75d-d34c2d9b99c2/documents/SNIF-e86edf71-d4e8-387f-92b0-d545e06cbab5_6648d509-b594-4492-b676-54b538968954.html,0.15374743254843,Desmodesmus subspicatus,other: Desmodesmus subspicatus (CHODAT),aquatic algae and cyanobacteria,,[Empty],[Empty],biomass,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
57374-49-9__algae_72_96h_ec50__Desmodesmus subspicatus,57374-49-9,methyl [3-(acetyloxy)-2-pentylcyclopent-2-en-1-yl]acetate,57374-49-9,,CC(O)=O.CCCCCC1=C(O)CCC1CC(=O)OC,SHOOPCSHVDJLNC-UHFFFAOYNA-N,algae_72_96h_ec50,EC50,POP,ABND,Desmodesmus subspicatus,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Desmodesmus,Algae;Standard Test Species,72.0,FW,24.0,7.3,,,echa_extension_main,dsstox_casrn,unclassified,7.890707027226394e-05,M,7.890707027226394e-05,-4.102884081167515,286.368,3.442800000000002,False,False,2,1,c3f454c9-b530-4eb3-a379-2e36b21f8fe6,IUC5-04a9d1ee-c904-4fe1-8a5d-fb034e350177_80ac6222-1412-472c-8a23-1979bf13c6c1,https://chem.echa.europa.eu/html-pages-prod/c3f454c9-b530-4eb3-a379-2e36b21f8fe6/documents/IUC5-04a9d1ee-c904-4fe1-8a5d-fb034e350177_80ac6222-1412-472c-8a23-1979bf13c6c1.html,0.1737373536622035,Desmodesmus subspicatus,Desmodesmus subspicatus (previous name: Scenedesmus subspicatus),aquatic algae and cyanobacteria,static,[Empty],[Empty],biomass,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
57374-49-9__fish_96h_lc50__Oncorhynchus mykiss,57374-49-9,methyl [3-(acetyloxy)-2-pentylcyclopent-2-en-1-yl]acetate,57374-49-9,,CC(O)=O.CCCCCC1=C(O)CCC1CC(=O)OC,SHOOPCSHVDJLNC-UHFFFAOYNA-N,fish_96h_lc50,LC50,MOR,MORT,Oncorhynchus mykiss,Rainbow Trout,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Fish;Standard Test Species;U.S. Threatened and Endangered Species,96.0,FW,13.4,7.55,66.0,,echa_extension_main,dsstox_casrn,unclassified,1.1837914850821316e-05,M,1.1837914850821316e-05,-4.926724788198549,286.368,3.442800000000002,False,False,1,1,c3f454c9-b530-4eb3-a379-2e36b21f8fe6,IUC5-aff3fe72-08ec-4ab4-a28f-e1f6c64ca23e_80ac6222-1412-472c-8a23-1979bf13c6c1,https://chem.echa.europa.eu/html-pages-prod/c3f454c9-b530-4eb3-a379-2e36b21f8fe6/documents/IUC5-aff3fe72-08ec-4ab4-a28f-e1f6c64ca23e_80ac6222-1412-472c-8a23-1979bf13c6c1.html,0.0,Oncorhynchus mykiss,Oncorhynchus mykiss (previous name: Salmo gairdneri),freshwater fish,static,[Empty],[Empty],mortality (fish),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
596120-00-2__algae_72_96h_ec50__Desmodesmus subspicatus,596120-00-2,"3-(4,4-dimethoxypyrimidin-2-yl)-1-(N-methyl-N-methylsulfonyl-aminosulfonyl)-urea, monosodium salt",596120-00-2,,[Na+].COC1=CC(OC)=NC(NC(=O)[N-]S(=O)(=O)N(C)S(C)(=O)=O)=N1,NKPQZCKCYGHUOZ-UHFFFAOYSA-M,algae_72_96h_ec50,EC50,POP,ABND,Desmodesmus subspicatus,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Desmodesmus,Algae;Standard Test Species,72.0,FW,24.0,7.3,,,echa_extension_main,dsstox_casrn,unclassified,0.0001200970997828,M,0.0001200970997828,-3.920467480220184,391.35,-3.4603999999999973,False,False,1,1,304668b5-d3d0-4e02-8bd6-97fd0e60150e,e8abd658-4f72-43cb-8c52-bc164871f64a_26d8ee98-77f5-4d49-a222-fc34e5cccaa8,https://chem.echa.europa.eu/html-pages-prod/304668b5-d3d0-4e02-8bd6-97fd0e60150e/documents/e8abd658-4f72-43cb-8c52-bc164871f64a_26d8ee98-77f5-4d49-a222-fc34e5cccaa8.html,0.0,Desmodesmus subspicatus,Desmodesmus subspicatus (previous name: Scenedesmus subspicatus),aquatic algae and cyanobacteria,static,nominal,test mat.,growth rate,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
596120-00-2__daphnia_48h_ec50__Daphnia magna,596120-00-2,"3-(4,4-dimethoxypyrimidin-2-yl)-1-(N-methyl-N-methylsulfonyl-aminosulfonyl)-urea, monosodium salt",596120-00-2,,[Na+].COC1=CC(OC)=NC(NC(=O)[N-]S(=O)(=O)N(C)S(C)(=O)=O)=N1,NKPQZCKCYGHUOZ-UHFFFAOYSA-M,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,0.0001137017782613,M,0.0001137017782613,-3.944232743025136,391.35,-3.4603999999999973,False,False,2,2,304668b5-d3d0-4e02-8bd6-97fd0e60150e,98dee937-4491-4a01-8625-91fd0802ccca_26d8ee98-77f5-4d49-a222-fc34e5cccaa8; c6f8cbc2-f090-4b3a-bfb8-47aa78a94e87_26d8ee98-77f5-4d49-a222-fc34e5cccaa8,https://chem.echa.europa.eu/html-pages-prod/304668b5-d3d0-4e02-8bd6-97fd0e60150e/documents/98dee937-4491-4a01-8625-91fd0802ccca_26d8ee98-77f5-4d49-a222-fc34e5cccaa8.html; https://chem.echa.europa.eu/html-pages-prod/304668b5-d3d0-4e02-8bd6-97fd0e60150e/documents/c6f8cbc2-f090-4b3a-bfb8-47aa78a94e87_26d8ee98-77f5-4d49-a222-fc34e5cccaa8.html,0.1840601887269577,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,test mat.,mobility,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
63675-73-0__algae_72_96h_ec50__Raphidocelis subcapitata,63675-73-0,1-(4-methoxyphenyl)-2-[(3-methoxyphenyl)thio] ethanone,63675-73-0,,COC1=CC=C(C=C1)C(=O)CSC1=CC=CC(OC)=C1,CXSKVBXJDSVPKS-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,POP,ABND,Raphidocelis subcapitata,Green Algae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,Algae;Standard Test Species,72.0,FW,24.0,7.5,,,echa_extension_main,dsstox_casrn,unclassified,2.991542838031269e-06,M,2.991542838031269e-06,-5.524104773805592,288.36,3.6788000000000025,False,False,2,1,1689655f-ca16-4e7d-8e75-0376ee914b46,546ef67a-c8da-49df-8147-f772cf937cdc_8b1350a0-f5f6-4d7e-9e4e-a59d67168ad7,https://chem.echa.europa.eu/html-pages-prod/1689655f-ca16-4e7d-8e75-0376ee914b46/documents/546ef67a-c8da-49df-8147-f772cf937cdc_8b1350a0-f5f6-4d7e-9e4e-a59d67168ad7.html,0.2939102545410339,Raphidocelis subcapitata,"Raphidocelis subcapitata (previous names: Pseudokirchneriella subcapitata, Selenastrum capricornutum)",aquatic algae and cyanobacteria,semi-static,[Empty],[Empty],biomass,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
67859-51-2__algae_72_96h_ec50__Raphidocelis subcapitata,67859-51-2,zinc(2+) ion 2-({2-[(carboxylatomethyl)amino]ethyl}(carboxymethyl)amino)acetate diamine,67859-51-2,,[NH4+].[NH4+].[Zn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,GWHKVBGPJWLRSZ-UHFFFAOYSA-L,algae_72_96h_ec50,EC50,POP,ABND,Raphidocelis subcapitata,Green Algae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,Algae;Standard Test Species,72.0,FW,24.0,7.5,,,echa_extension_main,dsstox_casrn,unclassified,0.0016662817255626,M,0.0016662817255626,-2.7782515686474745,389.67,-6.660099999999997,False,False,1,1,09dbab4e-b300-4aa2-a119-952415f9ecae,IUC5-5e4388f9-c269-4a95-a392-15c354b3aec4_7b1d8c62-0374-4a6d-acde-c70324f6577f,https://chem.echa.europa.eu/html-pages-prod/09dbab4e-b300-4aa2-a119-952415f9ecae/documents/IUC5-5e4388f9-c269-4a95-a392-15c354b3aec4_7b1d8c62-0374-4a6d-acde-c70324f6577f.html,0.0,Raphidocelis subcapitata,"Raphidocelis subcapitata (previous names: Pseudokirchneriella subcapitata, Selenastrum capricornutum)",aquatic algae and cyanobacteria,static,nominal,test mat.,growth rate,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
68052-51-7__algae_72_96h_ec50__Raphidocelis subcapitata,68052-51-7,"N,N-dibutyl-N-ethylbutan-1-aminium ethyl sulfate",68052-51-7,,CCOS([O-])(=O)=O.CCCC[N+](CC)(CCCC)CCCC,GELDODMEEMXBIV-UHFFFAOYSA-M,algae_72_96h_ec50,EC50,POP,ABND,Raphidocelis subcapitata,Green Algae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,Algae;Standard Test Species,72.0,FW,24.0,7.5,,,echa_extension_main,dsstox_casrn,unclassified,1.796548271190434e-05,M,1.796548271190434e-05,-4.745561109308205,339.54,3.706500000000003,False,False,3,1,e96c44ac-df74-41f7-9768-21b08c362cd1,08d018c1-3709-4aff-b2b3-fe1c610c33f1_83ab62d2-d7ac-47d2-a1fa-3435e767daa9,https://chem.echa.europa.eu/html-pages-prod/e96c44ac-df74-41f7-9768-21b08c362cd1/documents/08d018c1-3709-4aff-b2b3-fe1c610c33f1_83ab62d2-d7ac-47d2-a1fa-3435e767daa9.html,0.4304692334989575,Raphidocelis subcapitata,"Raphidocelis subcapitata (previous names: Pseudokirchneriella subcapitata, Selenastrum capricornutum)",aquatic algae and cyanobacteria,static,nominal,other: anion,growth rate,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
68052-51-7__daphnia_48h_ec50__Daphnia magna,68052-51-7,"N,N-dibutyl-N-ethylbutan-1-aminium ethyl sulfate",68052-51-7,,CCOS([O-])(=O)=O.CCCC[N+](CC)(CCCC)CCCC,GELDODMEEMXBIV-UHFFFAOYSA-M,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,6.184838310655595e-05,M,6.184838310655595e-05,-4.208671649585052,339.54,3.706500000000003,False,False,3,1,e96c44ac-df74-41f7-9768-21b08c362cd1,f48ba8a0-84d3-4a50-a8af-f0a670962e96_83ab62d2-d7ac-47d2-a1fa-3435e767daa9,https://chem.echa.europa.eu/html-pages-prod/e96c44ac-df74-41f7-9768-21b08c362cd1/documents/f48ba8a0-84d3-4a50-a8af-f0a670962e96_83ab62d2-d7ac-47d2-a1fa-3435e767daa9.html,0.417535564735418,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,other: anion,mobility,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
68134-38-3__algae_72_96h_ec50__Desmodesmus subspicatus,68134-38-3,"(E)-1,3,3-trimethyl-2-((2-methyl-2-p-tolylhydrazono)methyl)-3H-indolium chloride",68134-38-3,,[Cl-].CN(N=CC1=[N+](C)C2=C(C=CC=C2)C1(C)C)C1=CC=C(C)C=C1,XNBDPEPVMIIATO-UHFFFAOYSA-M,algae_72_96h_ec50,EC50,POP,ABND,Desmodesmus subspicatus,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Desmodesmus,Algae;Standard Test Species,72.0,FW,24.0,7.3,,,echa_extension_main,dsstox_casrn,unclassified,5.015335263683816e-07,M,5.015335263683816e-07,-6.299700030081024,341.88,1.1272200000000017,False,False,2,1,fa435c1a-c6ca-470c-aa8f-72fb8b237f96,6bdba16d-2dd2-47e4-9ca1-99af7612423d_0ea47474-443f-487b-a404-45fdacfcf619,https://chem.echa.europa.eu/html-pages-prod/fa435c1a-c6ca-470c-aa8f-72fb8b237f96/documents/6bdba16d-2dd2-47e4-9ca1-99af7612423d_0ea47474-443f-487b-a404-45fdacfcf619.html,0.1760912590556804,Desmodesmus subspicatus,Desmodesmus subspicatus (previous name: Scenedesmus subspicatus),aquatic algae and cyanobacteria,static,nominal,test mat.,biomass,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
69227-51-6__daphnia_48h_ec50__Daphnia magna,69227-51-6,N-ethyl-N-methylpyrrolidinium bromide,69227-51-6,,[Br-].CC[N+]1(C)CCCC1,KHJQQUGSPDBDRM-UHFFFAOYSA-M,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,0.0034000288487296,M,0.0034000288487296,-2.468517398019235,194.116,-1.749299999999998,False,False,1,1,fc2c0493-644e-4c2f-b277-f270fa27f2ee,a458f6ff-8aab-4dad-890f-4375e49512a5_704aabc6-6d29-42ec-889d-95f68b10192e,https://chem.echa.europa.eu/html-pages-prod/fc2c0493-644e-4c2f-b277-f270fa27f2ee/documents/a458f6ff-8aab-4dad-890f-4375e49512a5_704aabc6-6d29-42ec-889d-95f68b10192e.html,0.0,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,test mat.,mobility,True,True,0.0,3.0,1000.0,3.0,1000.0,0.0,70.0,12.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.25,,,,,echa_extension
69227-51-6__fish_96h_lc50__Oncorhynchus mykiss,69227-51-6,N-ethyl-N-methylpyrrolidinium bromide,69227-51-6,,[Br-].CC[N+]1(C)CCCC1,KHJQQUGSPDBDRM-UHFFFAOYSA-M,fish_96h_lc50,LC50,MOR,MORT,Oncorhynchus mykiss,Rainbow Trout,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Fish;Standard Test Species;U.S. Threatened and Endangered Species,96.0,FW,13.4,7.55,66.0,,echa_extension_main,dsstox_casrn,unclassified,0.0288487296255847,M,0.0288487296255847,-1.5398733065549033,194.116,-1.749299999999998,False,False,1,1,fc2c0493-644e-4c2f-b277-f270fa27f2ee,IUC5-9cd12c78-54fd-4d63-86c9-a245fe2edc2d_704aabc6-6d29-42ec-889d-95f68b10192e,https://chem.echa.europa.eu/html-pages-prod/fc2c0493-644e-4c2f-b277-f270fa27f2ee/documents/IUC5-9cd12c78-54fd-4d63-86c9-a245fe2edc2d_704aabc6-6d29-42ec-889d-95f68b10192e.html,0.0,Oncorhynchus mykiss,Oncorhynchus mykiss (previous name: Salmo gairdneri),freshwater fish,static,meas. (initial),test mat.,mortality (fish),True,True,0.0,3.0,1000.0,3.0,1000.0,0.0,70.0,12.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.25,,,,,echa_extension
70210-10-5__fish_96h_lc50__Oncorhynchus mykiss,70210-10-5,(E)-3-((2-(2-cyanoethoxy)ethyl)(4-((4-nitrophenyl)diazenyl) phenyl)amino)propanenitrile,70210-10-5,,[O-][N+](=O)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)N(CCOCCC#N)CCC#N,PNWYPUYECVECFF-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oncorhynchus mykiss,Rainbow Trout,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Fish;Standard Test Species;U.S. Threatened and Endangered Species,96.0,FW,13.4,7.55,66.0,,echa_extension_main,dsstox_casrn,unclassified,0.0028133194366225,M,0.0028133194366225,-2.5507809533356065,392.419,4.660560000000005,False,False,1,1,f82e6872-a74b-4fa8-9fb8-0a5c1b5b6a17,IUC5-4fb447ce-c0e4-4930-a16c-44bea93e35d7_dae324fd-4712-47ca-8f23-d1263cd56e64,https://chem.echa.europa.eu/html-pages-prod/f82e6872-a74b-4fa8-9fb8-0a5c1b5b6a17/documents/IUC5-4fb447ce-c0e4-4930-a16c-44bea93e35d7_dae324fd-4712-47ca-8f23-d1263cd56e64.html,0.0,Oncorhynchus mykiss,Oncorhynchus mykiss (previous name: Salmo gairdneri),freshwater fish,semi-static,nominal,test mat.,mortality (fish),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
70528-90-4__daphnia_48h_ec50__Daphnia magna,70528-90-4,"5-[(4-chloro-2-nitrophenyl)diazenyl]-1-ethyl-6-hydroxy-4-methyl-2-oxo-1,2-dihydropyridine-3-carbonitrile",70528-90-4,,CCN1C(O)=C(N=NC2=C(C=C(Cl)C=C2)[N+]([O-])=O)C(C)=C(C#N)C1=O,BBVOMHRLNCRXRH-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,1.2439873942610722e-06,M,1.2439873942610722e-06,-5.905184020473652,361.74,3.7309000000000023,False,False,1,1,9ce10f9f-e362-4b58-a820-2251c1aec763,IUC5-99a8f323-f6e9-448b-ab86-213b88726c17_021d04ae-ffb2-42c8-a9c4-7fab31802cd6,https://chem.echa.europa.eu/html-pages-prod/9ce10f9f-e362-4b58-a820-2251c1aec763/documents/IUC5-99a8f323-f6e9-448b-ab86-213b88726c17_021d04ae-ffb2-42c8-a9c4-7fab31802cd6.html,0.0,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,test mat.,mobility,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
70528-90-4__fish_96h_lc50__Danio rerio,70528-90-4,"5-[(4-chloro-2-nitrophenyl)diazenyl]-1-ethyl-6-hydroxy-4-methyl-2-oxo-1,2-dihydropyridine-3-carbonitrile",70528-90-4,,CCN1C(O)=C(N=NC2=C(C=C(Cl)C=C2)[N+]([O-])=O)C(C)=C(C#N)C1=O,BBVOMHRLNCRXRH-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Danio rerio,Zebra Danio,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,Fish;Standard Test Species,96.0,FW/,26.0,7.4,37.0,,echa_extension_main,dsstox_casrn,unclassified,0.0012782385138497,M,0.0012782385138497,-2.893388101119786,361.74,3.7309000000000023,False,False,1,1,9ce10f9f-e362-4b58-a820-2251c1aec763,IUC5-0542597a-353c-4f1e-9ff6-f993c7d80204_021d04ae-ffb2-42c8-a9c4-7fab31802cd6,https://chem.echa.europa.eu/html-pages-prod/9ce10f9f-e362-4b58-a820-2251c1aec763/documents/IUC5-0542597a-353c-4f1e-9ff6-f993c7d80204_021d04ae-ffb2-42c8-a9c4-7fab31802cd6.html,0.0,Danio rerio,Danio rerio (previous name: Brachydanio rerio),freshwater fish,static,nominal,test mat.,mortality (fish),True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
72388-18-2__daphnia_48h_ec50__Daphnia magna,72388-18-2,2-dodecylhexadecan-1-ol,72388-18-2,,CCCCCCCCCCCCCCC(CO)CCCCCCCCCCCC,DEMBLPGWNXUBIQ-UHFFFAOYNA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,3.408225020753655e-07,M,3.408225020753655e-07,-6.467471739596211,410.771,9.997099999999996,False,False,1,1,af29ff1b-04f9-40af-8b29-72817b1a7fb2,5256028b-5fc8-4539-a3e1-98ac28fa6b6e_b1274af2-d0a6-4587-919d-3d28434dda91,https://chem.echa.europa.eu/html-pages-prod/af29ff1b-04f9-40af-8b29-72817b1a7fb2/documents/5256028b-5fc8-4539-a3e1-98ac28fa6b6e_b1274af2-d0a6-4587-919d-3d28434dda91.html,0.0,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,test mat.,[Empty],True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
